alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1716619692.7134,elite,970.04160537226,1696965870.7939,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,true,"Performive LLC",true,California,success,America/Los_Angeles,90009,1716583520,1716619692.7134,4145,socks4,socks4://162.253.68.97:4145,true,951.52258872986,83402,20284,80.437088903034,162.253.68.97
true,1716619628.5838,elite,4962.9768538944,1715769817.0591,"AS43581 ZTV CORP LLC",ZTVCORP-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"ZTV CORP LLC",50.1187,8.6842,false,"ZTV Corp",false,Hesse,success,Europe/Berlin,60313,1716374850,1716619692.6032,3128,http,http://85.159.230.88:3128,false,2040.9414768219,1989,16161,10.95867768595,85.159.230.88
true,1716619587.1235,elite,2621.3500102361,1710578811.0529,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716451674,1716619692.3965,23669,http,http://67.43.236.20:23669,false,783.70213508606,404,45643,0.8773644319934,67.43.236.20
true,1716619692.3681,elite,3814.7928789627,1710602025.8254,"AS47626 Timer, LLC",ASTIMER,Rostov-on-Don,Europe,EU,Russia,RU,,false,"Timer, LLC",47.2361,39.7189,false,"Timer, LLC",true,"Rostov Oblast",success,Europe/Moscow,344000,1716389717,1716619692.3681,4153,socks4,socks4://188.93.64.242:4153,true,7399.0738391876,3025,50984,5.6009183654576,188.93.64.242
true,1716569714.1232,elite,261.16700231606,1714931665.5362,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"MediaServicePlus LLC",true,Moscow,success,Europe/Moscow,102483,1716141345,1716619692.2081,4444,http,http://185.128.106.99:4444,false,235.78333854675,35731,40,99.888177574012,185.128.106.99
true,1716619625.094,transparent,3221.123060498,1715638227.3903,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9871,2.12554,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1716243059,1716619692.1445,1234,http,http://51.91.252.25:1234,false,2190.1202201843,9912,9578,50.856849666496,51.91.252.25
true,1716619692.1165,elite,4022.0061046109,1710896843.497,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Hefei,Asia,AS,China,CN,,false,"China Mobile",31.8564,117.2661,true,"China Mobile Communications Corporation",true,Anhui,success,Asia/Shanghai,,1716342652,1716619692.1165,8118,http,http://112.26.181.61:8118,false,962.37182617188,10705,76352,12.296541346474,112.26.181.61
true,1716619691.9683,elite,12175.198663836,1715855258.4322,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1716328233,1716619691.9683,8999,socks4,socks4://8.213.137.155:8999,true,11881.894826889,46,4407,1.0330114529531,8.213.137.155
true,1716619585.4065,transparent,5270.8805902534,1716263193.4703,"AS203936 IBERWIX TELECOM S.L.",AS-MISMENET,"Las Cabezas de San Juan",Europe,EU,Spain,ES,,false,"Iberwix Telecom S.L.",36.981,-5.9366,false,"Valor Information Technologies, S.L",true,Andalusia,success,Europe/Madrid,41730,1716264749,1716619691.9164,18080,http,http://77.247.120.3:18080,false,5562.9990100861,1020,6469,13.619975964748,77.247.120.3
true,1716619691.9112,transparent,7192.5505941855,1710634211.5927,"AS270061 TWAINSAT SRL","TWAINSAT SRL","San Juan","South America",SA,Argentina,AR,,false,"Twainsat SRL",-31.4374,-68.5612,false,"Twainsat SRL",true,"San Juan",success,America/Argentina/San_Juan,5400,1716151047,1716619691.9112,999,http,http://177.87.250.66:999,false,11712.731361389,20897,71205,22.688975266552,177.87.250.66
true,1716619691.6562,elite,1127.7755771095,1710564659.1585,"AS7018 AT&T Services, Inc.",ATT-INTERNET4,Ashburn,"North America",NA,"United States",US,,false,"AT&T Services, Inc.",39.0438,-77.4874,false,"AT&T Services, Inc.",true,Virginia,success,America/New_York,20149,1716147506,1716619691.6562,80,http,http://12.186.205.121:80,false,335.46113967896,32528,60602,34.927520670031,12.186.205.121
true,1716619691.4811,transparent,5433.8627020664,1710700507.1383,"AS34984 Superonline Iletisim Hizmetleri A.S.",TELLCOM-AS,Kartal,Asia,AS,Türkiye,TR,,false,"Superonline Iletisim Hizmetleri A.S.",40.9002,29.1873,false,"Hipernet Bilisim VE Telekomunikasyon Hizmetleri Sanayi VE Ticaret Limited",true,Istanbul,success,Europe/Istanbul,34865,1716174150,1716619691.4811,9090,http,http://176.236.232.50:9090,false,9209.655046463,3269,85242,3.6933262532341,176.236.232.50
true,1716619691.4785,elite,6054.0968341507,1715642546.3251,"AS27831 Colombia Móvil","Colombia Movil",Medellín,"South America",SA,Colombia,CO,,false,"Colombia Móvil",6.2529,-75.5646,false,"Colombia Móvil",false,Antioquia,success,America/Bogota,050022,1716248462,1716619691.4785,46380,http,http://181.205.28.69:46380,false,3060.5144500732,1730,19181,8.2731576682129,181.205.28.69
true,1716616566.3015,elite,1567.5404998905,1710699736.6903,"AS17621 China Unicom Shanghai network",CNCGROUP-SH,Shanghai,Asia,AS,China,CN,,false,"China Unicom CncNet",31.2304,121.474,false,,true,Shanghai,success,Asia/Shanghai,200000,1716144287,1716619691.3238,9002,http,http://220.248.70.237:9002,false,974.14803504944,82678,10192,89.025519543448,220.248.70.237
true,1716619320.5745,elite,3250.183267505,1710540124.3217,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Shenzhen,Asia,AS,China,CN,,false,"China Mobile communications corporation",22.5559,114.0577,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,,1716153315,1716619691.2806,9002,http,http://120.197.160.2:9002,false,1330.2164077759,19439,71301,21.422746308133,120.197.160.2
true,1716619566.1625,elite,3332.9175105708,1715632649.6485,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1716242667,1716619691.2733,4145,http,http://85.209.153.175:4145,false,2374.1073608398,12988,7612,63.04854368932,85.209.153.175
true,1716616633.3794,elite,571.24566664475,1714217981.3769,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,HETZNER-DC,true,Uusimaa,success,Europe/Helsinki,00100,1716032469,1716619691.1629,80,http,http://95.217.178.175:80,false,377.57921218872,46913,1046,97.818970370525,95.217.178.175
true,1716619691.1239,elite,5637.578083095,1711767417.9078,"AS19871 Network Solutions, LLC",NETWORK-SOLUTIONS-HOSTING,Provo,"North America",NA,"United States",US,"East Bay",true,"Network Solutions, LLC",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1716523676,1716619691.1239,43256,socks4,socks4://162.241.45.22:43256,true,918.00832748413,1581,25187,5.9063060370592,162.241.45.22
true,1716609137.526,elite,1922.1813430521,1710701099.387,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Changsha,Asia,AS,China,CN,,false,"CHINA UNICOM China169 Backbone",28.2014,112.9611,false,"Chenzhou beihugongyeyuan",true,Hunan,success,Asia/Shanghai,,1716144373,1716619691.0404,9002,http,http://58.20.248.139:9002,false,873.13294410706,79129,13642,85.294973644781,58.20.248.139
true,1716618810.2924,elite,3323.871301538,1710541373.1291,"AS51095 EdgeUno, Inc.",E1-EMEA,Riyadh,Asia,AS,"Saudi Arabia",SA,,false,"EdgeUno, Inc.",24.6869,46.7224,false,"EdgeUno, Inc",true,"Riyadh Region",success,Asia/Riyadh,09848,1716151836,1716619690.8831,999,http,http://89.35.237.187:999,false,1259.9079608917,41453,47966,46.358156543911,89.35.237.187
true,1716619648.3922,elite,5142.9828877837,1710664688.061,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4475,-112.0866,false,"Prasanna Technologies",true,Arizona,success,America/Phoenix,85036,1716174539,1716619690.8362,80,http,http://108.170.12.11:80,false,3373.9640712738,6863,79598,7.9376828859254,108.170.12.11
true,1716619690.7289,elite,965.09930557201,1697033152.4091,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Total Server Solutions L.L.C.",true,California,success,America/Los_Angeles,90009,1716025189,1716619690.7289,4145,socks4,socks4://107.152.98.5:4145,true,975.9738445282,67590,18793,78.244562008729,107.152.98.5
true,1716619085.6648,elite,2244.589029853,1716311301.8893,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716320367,1716619690.7168,11089,http,http://72.10.164.178:11089,false,876.71780586243,67,3880,1.6974917658982,72.10.164.178
true,1716619690.6894,elite,4029.2069695674,1710945006.3191,"AS63747 Central Post and Telecommunication (CPT)",CPT-AS-VN,"Hai Bà Trưng District",Asia,AS,Vietnam,VN,,false,BUUDIENCP16,21.0152,105.848,false,,true,Hanoi,success,Asia/Ho_Chi_Minh,,1716392399,1716619690.6894,5678,socks4,socks4://103.221.228.50:5678,true,8470.9365367889,7520,52220,12.587880816873,103.221.228.50
true,1716619690.6105,transparent,7251.687347209,1710579967.4731,"AS45725 Kings Network Indonesia, PT",KINGS-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT. KINGS NETWORK INDONESIA",-6.2352,106.9922,false,,true,"West Java",success,Asia/Jakarta,,1716525098,1716619690.6105,3125,http,http://180.211.91.43:3125,false,4000.8211135864,1841,81137,2.2186603678083,180.211.91.43
true,1716619690.5166,elite,2436.3227406064,1715774192.7133,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716418529,1716619690.5166,15281,http,http://67.43.236.20:15281,false,1260.8165740967,74,10188,0.72110699668681,67.43.236.20
true,1716619690.2955,elite,3157.9416408095,1715829127.6134,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716457586,1716619690.2955,22791,http,http://67.43.227.228:22791,false,7665.7445430756,86,10467,0.81493414195016,67.43.227.228
true,1716619642.288,transparent,4977.5508212768,1715959903.3143,"AS265711 KOLVECH S.A. (TELECOMVAS)","KOLVECH S.A. TELECOMVAS",Esmeraldas,"South America",SA,Ecuador,EC,,false,"Kolvech S.A.",0.9591,-79.6506,false,"Kolvech S.A.",false,Esmeraldas,success,America/Guayaquil,,1716564802,1716619690.1391,3128,http,http://192.140.93.6:3128,false,1605.4701805115,6602,7394,47.170620177193,192.140.93.6
true,1716619690.1343,transparent,6493.4948237406,1710552596.2361,"AS266840 CMP WILL TELECOMUNICACIONES SPA","CMP WILL TELECOMUNICACIONES SPA","El Carmen","South America",SA,Chile,CL,,false,"CMP WILL TELECOMUNICACIONES SPA",-36.2895,-72.0385,false,,true,"Region del Biobio",success,America/Santiago,,1716199769,1716619690.1343,999,http,http://45.239.30.1:999,false,6609.7939014435,5580,63325,8.0981060880923,45.239.30.1
true,1716619690.0931,elite,4782.1417799274,1710799134.918,"AS19871 Network Solutions, LLC",NETWORK-SOLUTIONS-HOSTING,Atlanta,"North America",NA,"United States",US,,true,"Network Solutions, LLC",33.749,-84.388,false,"Newfold Digital, Inc.",true,Georgia,success,America/New_York,30302,1716303318,1716619690.0931,59449,socks4,socks4://69.49.246.33:59449,true,1387.5789642334,516,27656,1.8316058497799,69.49.246.33
true,1716500001.8853,elite,259.77127043511,1715355473.6492,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",false,Moscow,success,Europe/Moscow,102483,1716565126,1716619690.0361,4444,http,http://185.105.91.183:4444,false,235.49962043762,27264,8,99.970665884424,185.105.91.183
true,1716619608.6834,elite,289.23315684001,1712700755.9749,"AS202422 G-Core Labs S.A.",GHOST,Paris,Europe,EU,France,FR,,false,"G-Core Labs S.A.",48.9163,2.3869,true,GCL,true,Île-de-France,success,Europe/Paris,93300,1716334194,1716619689.9475,80,http,http://185.244.210.185:80,false,1418.1118011475,16885,33199,33.713361552592,185.244.210.185
true,1716541726.5009,elite,294.5631989183,1714933640.8914,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143386,1716619689.9392,4444,http,http://84.252.74.49:4444,false,276.2668132782,35702,32,99.910449431914,84.252.74.49
true,1716411672.1364,elite,262.88541830765,1714932675.5696,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716142401,1716619689.8804,4444,http,http://185.105.91.151:4444,false,236.07420921326,35716,30,99.916074525821,185.105.91.151
true,1716411976.8459,elite,285.13967301533,1714934308.1343,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"MediaServicePlus LLC",true,Moscow,success,Europe/Moscow,102483,1716143998,1716619689.5753,4444,http,http://185.128.106.63:4444,false,275.58565139771,35661,32,99.910346566554,185.128.106.63
true,1716619689.5099,elite,5811.4851665137,1713954815.8512,"AS16276 OVH SAS",OVH,Rainham,Europe,EU,"United Kingdom",GB,,true,"OVH SAS",51.5177,0.194831,false,"OVH Ltd",true,England,success,Europe/London,RM13,1716541866,1716619689.5099,51748,socks4,socks4://51.89.173.40:51748,true,2038.8560295105,3449,20227,14.567494509208,51.89.173.40
true,1716499914.0004,elite,262.10012306369,1714934193.9393,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143861,1716619689.4775,4444,http,http://185.105.88.63:4444,false,233.88457298279,35666,50,99.860006719677,185.105.88.63
true,1716619581.4244,elite,40.518285012592,1714099596.676,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4521,11.0767,false,Hetzner,true,Bavaria,success,Europe/Berlin,90403,1716520210,1716619689.3788,80,http,http://5.75.206.99:80,false,27.213573455811,19397,28781,40.261115031757,5.75.206.99
true,1716619660.734,elite,5881.3366582317,1711490011.2519,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Slough,Europe,EU,"United Kingdom",GB,,true,"DigitalOcean, LLC",51.5368,-0.6718,false,"Digital Ocean",true,England,success,Europe/London,SL1,1716069069,1716619689.2534,44191,socks4,socks4://178.62.7.98:44191,true,6728.1849384308,124,10220,1.1987625676721,178.62.7.98
true,1716619689.1468,transparent,5900.886456416,1710568036.985,"AS9260 Multinet Pakistan Pvt. Ltd.",MULTINET-AS-AP,Karachi,Asia,AS,Pakistan,PK,"Phase 2 Commercial Area",false,"Multinet 125-88/24",24.8309,67.0665,false,"Multinet Pakistan Pvt. Ltd.",true,Sindh,success,Asia/Karachi,75500,1716190589,1716619689.1468,8080,http,http://125.209.88.46:8080,false,9208.972454071,3578,55758,6.0300660644465,125.209.88.46
true,1716619688.9949,transparent,6325.1895182898,1710576687.5754,"AS136244 Panay Broadband / Buenavista Cable TV Inc.",PBBCTI-AS-AP,"Iloilo City",Asia,AS,Philippines,PH,,false,"Panay Broadband / Buenavista Cable TV., Inc.",10.8267,122.5321,false,"Panay Broadband / Buenavista Cable TV., Inc",true,"Western Visayas",success,Asia/Manila,5002,1716156608,1716619688.9949,8083,http,http://103.84.177.211:8083,false,8958.2378864288,4148,87216,4.5400814325117,103.84.177.211
true,1716614974.7605,elite,3820.4328065642,1710633947.4062,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,false,Chinanet,32.0607,118.763,false,,true,Jiangsu,success,Asia/Shanghai,,1716147438,1716619688.7955,1080,http,http://221.231.13.198:1080,false,778.50651741028,27713,58745,32.05371394203,221.231.13.198
true,1716619688.2853,elite,2177.5783811297,1715507910.6641,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716251904,1716619688.2853,22415,http,http://67.43.227.227:22415,false,2852.5836467743,49,11421,0.42720139494333,67.43.227.227
true,1716619688.1851,transparent,4731.713203614,1710602338.4843,"AS8452 TE-AS",TE-AS,Cairo,Africa,AF,Egypt,EG,,false,"TE Data",30.0588,31.2268,false,,true,"Cairo Governorate",success,Africa/Cairo,,1716057622,1716619688.1851,1981,http,http://156.200.116.69:1981,false,3524.1799354553,9278,40432,18.66425266546,156.200.116.69
true,1716619688.0882,elite,5215.852447655,1713833607.0119,"AS32244 Liquid Web, L.L.C",LIQUIDWEB,Lansing,"North America",NA,"United States",US,,true,"Liquid Web, L.L.C",42.6898,-84.6427,false,SourceDNS,true,Michigan,success,America/Detroit,48917,1716258882,1716619688.0882,80,http,http://50.28.7.107:80,false,5645.8532810211,2395,40198,5.6229896931421,50.28.7.107
true,1716619687.9702,elite,4235.262326221,1697122061.0721,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2304,121.474,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,200000,1716589457,1716619687.9702,10800,socks4,socks4://218.83.201.226:10800,true,8449.609041214,12690,87021,12.726780395343,218.83.201.226
true,1716619687.9582,transparent,6431.3534659347,1710703506.6834,"AS131090 CAT TELECOM Public Company Ltd,CAT",CAT-IDC-4bytenet-AS-AP,Samphanthawong,Asia,AS,Thailand,TH,"Khwaeng Bang Rak",false,CAT-BB,13.7267,100.515,false,,true,Bangkok,success,Asia/Bangkok,10100,1716147108,1716619687.9582,8080,http,http://159.192.138.170:8080,false,7659.8250865936,6620,84584,7.2584535765975,159.192.138.170
true,1716619687.8833,elite,4645.6253114811,1715733744.017,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716340746,1716619687.8833,22265,socks4,socks4://67.43.228.253:22265,true,1322.2653865814,121,10152,1.1778448359778,67.43.228.253
true,1716619687.7963,elite,947.39749832869,1696988544.9151,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1716583508,1716619687.7963,4145,socks4,socks4://142.54.237.34:4145,true,974.91693496704,81226,20590,79.777245226683,142.54.237.34
true,1716619687.7467,elite,5842.8247902128,1711030350.7579,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1716386527,1716619687.7467,56305,socks4,socks4://173.212.237.43:56305,true,1828.5007476807,828,26400,3.0409872190392,173.212.237.43
true,1716619687.6742,elite,1821.8152212099,1710540152.9376,"AS135578 Muhammad Nasir t/a Dhaka Information Technology",DIT-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Dhaka Information Tecnology-DIT",23.7731,90.3657,false,,false,"Dhaka Division",success,Asia/Dhaka,1207,1716303939,1716619687.6742,32251,socks4,socks4://103.66.177.127:32251,true,4957.3364257812,2631,45175,5.5034932853617,103.66.177.127
